TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude
21660,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1750 Sutter St,2,Sidewalk: Curb side : Cutout,Private,3/26/15 0:00,3,4x4,37.7866978,-122.4290145
250074,Planning Code 138.1 required,Pittosporum undulatum :: Victorian Box,1599X Bush St,3,Sidewalk: Curb side : Cutout,Private,4/5/17 0:00,3,Width 4ft,37.78838405,-122.422774
141402,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,651 GROVE ST,17,Sidewalk: Curb side : Cutout,Private,7/5/16 0:00,10,Width 0ft,37.77732675,-122.4265918
85439,,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,360Y5 Valencia St,,Sidewalk: Curb side : Cutout,DPW,8/22/07 0:00,6,4x4,37.76709713,-122.4232093
61822,DPW Maintained,Ficus macrophylla :: Morton Bay Fig,2749 Union St,1,Sidewalk: Curb side : Cutout,Private,2/4/85 0:00,88,,37.79584626,-122.4445316
8520,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1901 Geary Blvd,2,Sidewalk: Curb side : Cutout,DPW,2/17/99 0:00,3,3x3,37.783617,-122.437806
15571,Permitted Site,Pittosporum undulatum :: Victorian Box,2893 Mission St,2,Sidewalk: Curb side : Cutout,Private,9/2/15 0:00,3,4X4,37.75083164,-122.4182212
68660,DPW Maintained,Prunus cerasifera :: Cherry Plum,259 07th Ave,1,Sidewalk: Curb side : Cutout,Private,11/2/93 0:00,7,,37.78364032,-122.4656255
65784,DPW Maintained,Prunus cerasifera :: Cherry Plum,121 03rd Ave,1,Sidewalk: Curb side : Cutout,Private,4/23/90 0:00,13,,37.78635065,-122.4615308
4160,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3739 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,DPW,12/17/03 0:00,3,4X4,37.74784972,-122.423377
62035,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,526 22nd Ave,1,Sidewalk: Curb side : Cutout,Private,6/18/85 0:00,3,,37.77778439,-122.481271
86200,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2379 24th Ave,1,Sidewalk: Curb side : Cutout,DPW,1/19/07 0:00,3,3x3,37.74322544,-122.4811478
37830,DPW Maintained,Prunus serrulata :: Ornamental Cherry,451 Athens St,1,Sidewalk: Curb side : Cutout,SFUSD,7/9/07 0:00,3,6x6,37.72014777,-122.4294714
65769,DPW Maintained,Pittosporum undulatum :: Victorian Box,1840 Filbert St,1,Sidewalk: Curb side : Cutout,Private,4/23/90 0:00,16,,37.79883214,-122.4298119
91785,DPW Maintained,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1020 Harrison St,,Sidewalk: Curb side : Cutout,DPW,3/7/07 0:00,3,3x3,37.77680109,-122.4047652
66129,DPW Maintained,Pittosporum undulatum :: Victorian Box,3524 Pierce St,1,Sidewalk: Curb side : Cutout,Private,8/17/90 0:00,9,,37.80309124,-122.4399518
69442,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',601 04th St,1,Sidewalk: Curb side : Cutout,Private,10/6/16 0:00,3,,37.77781418,-122.3957118
50645,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,650 King St,1,Sidewalk: Curb side : Cutout,Private,12/30/03 0:00,6,,37.77048225,-122.4017601
58774,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1155 Rhode Island St,1,Sidewalk: Curb side : Cutout,Private,8/13/79 0:00,20,,37.75519426,-122.4015495
17698,DPW Maintained,Pittosporum undulatum :: Victorian Box,1100X Pierce St,4,Sidewalk: Curb side : Cutout,DPW,5/20/92 0:00,12,3X3,37.78011664,-122.4353449
7961,DPW Maintained,Pittosporum undulatum :: Victorian Box,1801 Franklin St,1,Sidewalk: Curb side : Cutout,Private,5/15/97 0:00,3,3X3,37.79147574,-122.4243347
45054,DPW Maintained,Prunus cerasifera :: Cherry Plum,2279 26th Ave,1,Sidewalk: Curb side : Cutout,Private,5/8/01 0:00,4,,37.74501254,-122.4834261
10380,DPW Maintained,Pittosporum crassifolium :: Karo Tree,1317 Haight St,2,Sidewalk: Curb side : Cutout,DPW,2/2/91 0:00,20,3X3,37.77031499,-122.4439766
44019,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,350 Golden Gate Ave,6,Sidewalk: Curb side : Cutout,Private,9/18/00 0:00,5,,37.78160382,-122.4164752
20504,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1203X Sunset Blvd,13,Sidewalk: Curb side : Cutout,Rec/Park,3/2/91 0:00,18,10,37.76515572,-122.49588
49710,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2841GREENWICH Baker St,1,Sidewalk: Curb side : Cutout,Private,6/3/03 0:00,10,,37.79741996,-122.4458071
62606,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',818 37th Ave,1,Sidewalk: Curb side : Cutout,Private,2/7/86 0:00,11,,37.77346381,-122.4970752
65791,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,523 Paris St,1,Sidewalk: Curb side : Cutout,Private,5/1/90 0:00,7,,37.72041277,-122.435813
37188,DPW Maintained,Pittosporum undulatum :: Victorian Box,1486 30th Ave,2,Sidewalk: Curb side : Cutout,Private,6/8/98 0:00,5,,37.75962533,-122.4885786
43681,DPW Maintained,Prunus cerasifera :: Cherry Plum,610 05th Ave,1,Sidewalk: Curb side : Cutout,Private,7/25/00 0:00,5,,37.77697613,-122.4628374
32294,DPW Maintained,Ficus retusa nitida :: Banyan Fig,1616 16th St,2,Sidewalk: Curb side : Cutout,Private,8/19/96 0:00,12,,37.76614147,-122.4030153
64840,DPW Maintained,Prunus cerasifera :: Cherry Plum,840 De Haro St,1,Sidewalk: Curb side : Cutout,Private,1/12/89 0:00,10,,37.7591387,-122.4011623
91820,DPW Maintained,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,2395x Harrison St,1,Sidewalk: Curb side : Cutout,DPW,3/7/07 0:00,3,3x3,37.75913575,-122.4124429
62980,DPW Maintained,Pittosporum undulatum :: Victorian Box,1192 Vallejo St,1,Sidewalk: Curb side : Cutout,Private,8/21/86 0:00,12,,37.79762885,-122.4168598
103274,DPW Maintained,Pittosporum undulatum :: Victorian Box,55 Waterville St,1,Sidewalk: Curb side : Cutout,Private,3/28/13 0:00,3,3x3,37.73530522,-122.402705
26432,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1450 Divisadero St,4,Sidewalk: Curb side : Cutout,Mayor Office of Housing,1/1/10 0:00,3,3X3,37.782838,-122.4392705
25840,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,800X The Embarcadero,4,Sidewalk: Curb side : Cutout,Port,10/30/95 0:00,6,4X4,37.79960871,-122.3982442
4175,DPW Maintained,Prunus x yedoensis :: Yoshino Cherry,3812X Cesar Chavez St,1,Sidewalk: Curb side : Cutout,DPW,4/1/95 0:00,6,3X3,37.74787399,-122.4250828
64843,DPW Maintained,Ficus retusa nitida :: Banyan Fig,618 Fillmore St,1,Sidewalk: Curb side : Cutout,Private,1/4/91 0:00,11,,37.77526618,-122.4310007
101740,Significant Tree,Platanus x hispanica :: Sycamore: London Plane,1590 Broadway,3,Front Yard : Yard,Private,12/21/12 0:00,10,,37.7959313,-122.4226235
30346,DPW Maintained,Pittosporum undulatum :: Victorian Box,410 Arkansas St,1,Sidewalk: Curb side : Cutout,Private,2/16/56 0:00,30,,37.76090077,-122.3984032
27889,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,19,Sidewalk: Curb side : Cutout,Port,1/31/01 0:00,12,,37.78323754,-122.3884251
3208,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3800X California St,2,Sidewalk: Curb side : Cutout,Private,3/17/93 0:00,8,3X3,37.78605918,-122.4569084
60315,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,619 Central Ave,1,Sidewalk: Curb side : Cutout,Private,10/7/82 0:00,13,,37.775414,-122.4447259
93470,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1445 Taraval St,1,Sidewalk: Curb side : Cutout,DPW,2/26/09 0:00,3,3x3,37.7426876,-122.4818076
8041,DPW Maintained,Pittosporum undulatum :: Victorian Box,580 Fulton St,1,Sidewalk: Curb side : Cutout,DPW,7/18/15 14:16,3,3X3,37.7789601,-122.4250781
61649,DPW Maintained,Pittosporum undulatum :: Victorian Box,167 08th Ave,1,Sidewalk: Curb side : Cutout,Private,11/26/84 0:00,11,,37.78531527,-122.4668244
29879,DPW Maintained,Pittosporum undulatum :: Victorian Box,1710 Mission St,2,Sidewalk: Curb side : Cutout,DPW,10/6/12 0:00,3,3x3,37.76992496,-122.4202244
48758,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,219 Brannan St,11,Sidewalk: Curb side : Cutout,Private,10/17/02 0:00,7,,37.78316322,-122.3902872
25595,DPW Maintained,Pittosporum undulatum :: Victorian Box,1615 Cortland Ave,2,Sidewalk: Curb side : Cutout,DPW,5/8/97 0:00,11,3X3,37.73972776,-122.4086616
27604,DPW Maintained,Pittosporum undulatum :: Victorian Box,988 Fulton St,4,Sidewalk: Curb side : Cutout,DPW,11/9/17 0:00,3,4X4,37.77765329,-122.4325252
92293,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2551 21st Ave,2,Sidewalk: Curb side : Cutout,Private,7/27/09 0:00,2,3x3,37.74007801,-122.4777092
30826,DPW Maintained,Pittosporum undulatum :: Victorian Box,151 Lippard Ave,5,Sidewalk: Curb side : Cutout,DPW,2/6/95 0:00,1,,37.73297401,-122.43607
263637,Permitted Site,Prunus caroliniana :: Carolina Cherry Laurel,2919 Griffith St,1,Sidewalk: Curb side : Cutout,Private,9/2/20 0:00,3,3x6,37.71676621,-122.3893681
42867,DPW Maintained,Prunus cerasifera :: Cherry Plum,2642 31st Ave,1,Sidewalk: Curb side : Cutout,Private,7/3/00 0:00,6,,37.73809113,-122.4883167
13656,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,615 Market St,1,Sidewalk: Curb side : Cutout,DPW,9/28/93 0:00,9,4X4,37.78888436,-122.4016973
62964,DPW Maintained,Pittosporum undulatum :: Victorian Box,75 Glover St,1,Sidewalk: Curb side : Cutout,Private,8/21/86 0:00,7,,37.79710358,-122.4164688
91877,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,744 Irving St,1,Sidewalk: Curb side : Cutout,DPW,2/18/09 0:00,3,3x3,37.76411746,-122.4657305
62825,DPW Maintained,Pittosporum undulatum :: Victorian Box,1489 McAllister St,1,Sidewalk: Curb side : Cutout,Private,7/8/86 0:00,11,,37.77797172,-122.4363717
13452,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2X Market St,20,Sidewalk: Curb side : Cutout,DPW,10/28/05 0:00,4,4x4,37.79379334,-122.3958229
97703,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,900 North Point St,12,Sidewalk: Curb side : Cutout,Private,4/28/14 0:00,3,4x8,37.80547935,-122.4227979
91979,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1262 09th Ave,1,Sidewalk: Curb side : Cutout,DPW,2/20/09 0:00,3,3x3,37.76474847,-122.466291
63548,DPW Maintained,Prunus serrulata :: Ornamental Cherry,942 Central Ave,1,Sidewalk: Curb side : Cutout,Private,4/13/87 0:00,10,,37.77850668,-122.4451948
91974,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1332 09th Ave,1,Sidewalk: Curb side : Cutout,DPW,2/20/09 0:00,3,3x3,37.76341265,-122.4661977
244032,DPW Maintained,Prunus cerasifera :: Cherry Plum,501X Shrader St,4,Sidewalk: Curb side : Cutout,Private,11/18/99 0:00,7,Width 0ft,37.76984338,-122.4519606
32484,DPW Maintained,Prunus cerasifera :: Cherry Plum,203 States St,2,Sidewalk: Curb side : Cutout,Private,10/10/96 0:00,7,,37.76364194,-122.4395803
14029,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1234 Market St,1,Sidewalk: Curb side : Cutout,DPW,10/28/05 0:00,3,4x4,37.77832149,-122.4154311
8015,Permitted Site,Pittosporum undulatum :: Victorian Box,440 Fulton St,3,Sidewalk: Curb side : Cutout,Private,4/24/90 0:00,10,3X3,37.77852926,-122.4240754
2463,DPW Maintained,Prunus cerasifera :: Cherry Plum,1826 Buchanan St,2,Sidewalk: Curb side : Cutout,DPW,7/23/97 0:00,3,4X4,37.7869402,-122.4299887
41590,DPW Maintained,Pittosporum undulatum :: Victorian Box,401 Euclid Ave,1,Sidewalk: Curb side : Cutout,Private,2/20/70 0:00,11,,37.78396334,-122.4528201
59675,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',370 Hayes St,1,Sidewalk: Curb side : Cutout,Private,4/22/81 0:00,28,6x6,37.77701824,-122.4224248
2571,DPW Maintained,Pittosporum undulatum :: Victorian Box,1635 Bush St,2,Sidewalk: Curb side : Cutout,DPW,11/17/03 0:00,3,4X4,37.78811763,-122.4242186
79414,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2635 37th Ave,1,Sidewalk: Curb side : Cutout,Private,7/29/09 0:00,2,3x3,37.73774473,-122.4947431
29959,DPW Maintained,Pittosporum tenuifolium :: Tawhiwhi Pittosporum,300x Junipero Serra Blvd,6,Median : Cutout,DPW,4/1/07 0:00,3,3x3,37.73078519,-122.4720715
2467,DPW Maintained,Prunus cerasifera :: Cherry Plum,1848 Buchanan St,1,Sidewalk: Curb side : Cutout,Private,9/13/89 0:00,12,4X4,37.78716777,-122.4300336
25817,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,1300X The Embarcadero,13,Sidewalk: Curb side : Cutout,Port,10/15/95 0:00,6,4X4,37.80608845,-122.4043754
42239,DPW Maintained,Prunus cerasifera :: Cherry Plum,526 Natoma St,1,Sidewalk: Curb side : Cutout,Private,6/23/00 0:00,5,,37.77969747,-122.4083613
91779,DPW Maintained,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1184 Harrison St,1,Sidewalk: Curb side : Cutout,DPW,3/7/07 0:00,3,3x3,37.77401094,-122.4082965
47408,DPW Maintained,Prunus cerasifera :: Cherry Plum,1232 Anza St,1,Sidewalk: Curb side : Cutout,Private,5/14/02 0:00,5,,37.77929572,-122.4615451
64502,DPW Maintained,Pittosporum undulatum :: Victorian Box,531 Broderick St,1,Sidewalk: Curb side : Cutout,Private,7/20/88 0:00,10,,37.77523718,-122.4396315
55803,DPW Maintained,Pittosporum undulatum :: Victorian Box,39 Atalaya Ter,1,Sidewalk: Curb side : Cutout,Private,3/30/73 0:00,21,,37.77598256,-122.4475592
253345,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1700 Buchanan St,3,Sidewalk: Curb side : Cutout,Private,5/26/19 21:49,3,Width 0ft,37.7856433,-122.4298186
235113,DPW Maintained,Pittosporum undulatum :: Victorian Box,200X Prospect Ave,3,Sidewalk: Curb side : Cutout,Private,4/7/20 9:12,3,5x5,37.74232657,-122.4195621
42869,DPW Maintained,Prunus cerasifera :: Cherry Plum,2463 32nd Ave,1,Sidewalk: Curb side : Cutout,Private,7/3/00 0:00,6,,37.74127183,-122.4896206
52578,DPW Maintained,Pittosporum undulatum :: Victorian Box,131 07th Ave,1,Sidewalk: Curb side : Cutout,Private,1/13/06 0:00,5,,37.78600793,-122.4657998
4033,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2150 Cesar Chavez St,7,Sidewalk: Curb side : Cutout,DPW,3/23/06 0:00,3,3X3,37.74964025,-122.3991638
156905,Planning Code 138.1 required,Pittosporum undulatum :: Victorian Box,3201x 17th St,1,Sidewalk: Curb side : Cutout,Private,6/26/17 0:00,3,3x6,37.76332178,-122.4175095
63636,DPW Maintained,Prunus cerasifera :: Cherry Plum,709 Broderick St,1,Sidewalk: Curb side : Cutout,Private,5/22/87 0:00,4,,37.77702572,-122.4400118
23531,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2750 Van Ness Ave,6,Sidewalk: Curb side : Cutout,DPW,2/2/91 0:00,12,3x14,37.80103575,-122.4242692
95992,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,858 31st Ave,1,Sidewalk: Curb side : Cutout,Private,7/29/11 0:00,2,3x3,37.77302423,-122.4905907
25824,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,1300X The Embarcadero,20,Sidewalk: Curb side : Cutout,Port,10/30/95 0:00,6,4X4,37.80608845,-122.4043754
86387,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1515 26th Ave,2,Sidewalk: Curb side : Cutout,DPW,12/20/06 0:00,3,3x3,37.75919181,-122.4844128
4064,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3068 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,DPW,4/1/95 0:00,3,3X3,37.74843089,-122.410865
5949,DPW Maintained,Pittosporum undulatum :: Victorian Box,1445 Eddy St,2,Sidewalk: Curb side : Cutout,Private,3/28/90 0:00,9,3x3,37.78148223,-122.4313979
68219,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,263 16th Ave,1,Sidewalk: Curb side : Cutout,Private,9/27/93 0:00,4,,37.78315187,-122.4753663
5237,Permitted Site,Pittosporum undulatum :: Victorian Box,1100 Divisadero St,5,Sidewalk: Curb side : Cutout,Private,12/6/07 0:00,3,3X3,37.78006462,-122.4386387
66844,DPW Maintained,Prunus cerasifera :: Cherry Plum,234 Ewing Ter,1,Sidewalk: Curb side : Cutout,Private,11/15/91 0:00,4,,37.78009949,-122.4490142
86450,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2362 27th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/29/06 0:00,3,3x3,37.74335086,-122.4842237
5860,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,951 Eddy St,1,Sidewalk: Curb side : Cutout,DPW,9/16/93 0:00,12,4X4,37.78247732,-122.4235013
288,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3355 19th Ave,4,Sidewalk: Curb side : Cutout,DPW,11/15/95 0:00,18,2,37.72857632,-122.4750225
2709,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2142 Bush St,1,Sidewalk: Curb side : Cutout,DPW,5/17/94 0:00,18,3x3,37.78720048,-122.432628
94525,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1545 Divisadero St,1,Sidewalk: Curb side : Cutout,Private,9/1/10 0:00,3,,37.78413959,-122.4397647
91898,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1428 Irving St,1,Sidewalk: Curb side : Cutout,DPW,12/15/08 0:00,3,3x3,37.76379241,-122.4731289
57899,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1908 Green St,1,Sidewalk: Curb side : Cutout,Private,6/9/77 0:00,19,,37.79678887,-122.4308423
58303,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,150 Delmar St,1,Sidewalk: Curb side : Cutout,Private,10/6/16 0:00,3,,37.76627832,-122.4452407
65927,DPW Maintained,Prunus cerasifera :: Cherry Plum,47 Palm Ave,1,Sidewalk: Curb side : Cutout,Private,6/4/90 0:00,18,,37.78490807,-122.4580753
37780,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,666 Felton St,1,Sidewalk: Curb side : Cutout,Private,7/6/98 0:00,11,,37.72833993,-122.4113417
9587,Permitted Site,Pittosporum undulatum :: Victorian Box,1311 Golden Gate Ave,1,Sidewalk: Curb side : Cutout,Private,3/23/93 0:00,10,3X3,37.77944576,-122.4322113
44490,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,49 Madison St,1,Sidewalk: Curb side : Cutout,Private,3/26/01 0:00,8,,37.72810844,-122.4233873
14177,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1800 Market St,1,Sidewalk: Curb side : Cutout,Private,7/15/09 0:00,12,3x3,37.77169415,-122.42385
58148,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1720 Pacific Ave,1,Sidewalk: Curb side : Cutout,Private,3/17/78 0:00,9,,37.79480786,-122.4237735
27768,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,199X The Embarcadero,1,Sidewalk: Curb side : Cutout,Rec/Park,12/10/00 0:00,6,,37.79658901,-122.3955269
246499,DPW Maintained,Prunus serrulata :: Ornamental Cherry,311 Duncan St,1,Sidewalk: Curb side : Cutout,Private,4/27/17 0:00,3,Width 3ft,37.74599604,-122.4275205
25899,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,500X The Embarcadero,16,Sidewalk: Curb side : Cutout,Port,10/30/95 0:00,6,4X4,37.79928175,-122.3975678
285,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3355 19th Ave,1,Sidewalk: Curb side : Cutout,DPW,2/27/98 0:00,20,2,37.72881184,-122.4750113
9525,Permitted Site,Pittosporum undulatum :: Victorian Box,1069 Golden Gate Ave,3,Sidewalk: Curb side : Cutout,Private,5/14/92 0:00,3,3x3,37.78000761,-122.4281434
25718,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,771 Grove St,1,Sidewalk: Curb side : Cutout,DPW,6/19/15 9:02,3,3X3,37.77696977,-122.429277
95413,Undocumented,Ficus nitida :: Laurel Fig,691 Chenery St,1,Sidewalk: Curb side : Cutout,Private,10/19/16 0:00,12,3x3,37.73444257,-122.4336917
179076,DPW Maintained,Pittosporum undulatum :: Victorian Box,2 Edinburgh St,2,Sidewalk: Curb side : Cutout,Private,10/4/17 9:01,3,Width 3ft,37.72841712,-122.4267355
105853,DPW Maintained,Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree,3440 Sacramento St,1,Sidewalk: Curb side : Cutout,Private,3/5/14 0:00,2,3x3,37.78794034,-122.4494013
59347,DPW Maintained,Prunus cerasifera :: Cherry Plum,505 Lyon St,1,Sidewalk: Curb side : Cutout,Private,7/25/88 0:00,9,,37.77561863,-122.4430842
139882,DPW Maintained,Pittosporum undulatum :: Victorian Box,1585 TURK ST,3,Sidewalk: Curb side : Cutout,Private,4/23/90 0:00,14,Width 0ft,37.78005885,-122.4350169
62656,Permitted Site,Prunus serrulata :: Ornamental Cherry,54 Carmelita St,1,Sidewalk: Curb side : Cutout,Private,4/21/86 0:00,8,,37.77027454,-122.4342388
37078,DPW Maintained,Prunus cerasifera :: Cherry Plum,1318 44th Ave,1,Sidewalk: Curb side : Cutout,Private,6/1/98 0:00,2,,37.76195194,-122.5038058
84563,Permitted Site,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1100X Sanchez St,2,Sidewalk: Curb side : Cutout,Private,12/27/12 0:00,5,4x4,37.75149563,-122.4297184
88047,DPW Maintained,Prunus cerasifera :: Cherry Plum,1547 Jerrold Ave,3,Sidewalk: Curb side : Cutout,Private,6/24/08 0:00,4,3x3,37.73811949,-122.388383
42065,Permitted Site,Pittosporum undulatum :: Victorian Box,1X Mirabel Ave,2,Sidewalk: Curb side : Cutout,Private,7/14/09 0:00,3,3x3,37.74604764,-122.417779
57075,DPW Maintained,Prunus cerasifera :: Cherry Plum,972 Minnesota St,1,Sidewalk: Curb side : Cutout,Private,10/22/74 0:00,10,,37.75823464,-122.3903465
